Peptide,condition,0min_1,0min_2,0min_3,0min_4,12min_1,12min_2,12min_3,12min_4,18min_1,18min_2,18min_3,18min_4,24min_1,24min_2,24min_3,24min_4,30min_1,30min_2,30min_3,30min_4,36min_1,36min_2,36min_3,36min_4,42min_1,42min_2,42min_3,42min_4,48min_1,48min_2,48min_3,48min_4,54min_1,54min_2,54min_3,54min_4,60min_1,60min_2,60min_3,60min_4,6min_1,6min_2,6min_3,6min_4
Glyma.13G356900.1_S178_1,Control,24.41449336,25.49653872,25.3617603,24.20668529,24.38106369,25.24836488,25.4428515,25.57500051,25.23628038,25.27865958,25.58988227,24.87109074,25.30701856,25.30049326,24.7336419,24.48880835,25.03406464,24.98044386,23.83563684,24.52453414,24.93286663,25.3450891,25.63792988,24.49381258,24.77569785,25.31761468,24.65805211,20.86751961,24.82486761,25.27768793,25.66377554,23.51351332,25.69971453,25.54718613,24.41768674,23.64688579,0,25.80361749,26.04216859,24.2957775,24.85464811,25.5647404,26.13919788,24.15457597
Glyma.13G360300.1_T443_2,Control,25.49512848,26.00337841,25.19251864,25.16977824,25.79660562,25.712444,25.01569866,25.31578515,25.90426172,26.4612549,25.22982649,25.6250916,26.15869986,25.87553245,25.71901353,24.9607826,26.25087172,25.85542355,27.1601737,25.67132486,25.71523565,25.84688355,25.3946201,24.97794768,25.94161018,26.00927325,24.89941614,25.52835805,25.73638953,26.77350644,25.44000828,24.97815747,25.65640116,26.5588747,25.0427481,25.32062708,25.84068957,26.5918296,25.53278524,25.56171445,25.7362505,25.46953811,25.32240292,25.2130036
Glyma.13G360400.1_S13_1,Control,22.96598251,22.89175267,22.65523549,22.74232497,0,22.67525285,22.58803588,22.69897737,23.1774685,22.65590711,22.67675763,0,22.65123526,23.09800662,22.38213984,0,23.08403791,23.26383096,22.05845366,22.52845558,22.16910433,23.2034239,22.45878355,0,22.50233786,23.03130383,22.81833496,22.92366944,22.95079271,23.07843296,22.08005207,22.73518212,22.86212826,23.1399954,21.65731443,22.54732768,22.61849686,23.07171109,22.50662347,19.86866492,22.84508865,23.54767777,23.18790695,23.57594981
Glyma.13G372100.1_S39_1,Control,24.65630634,23.70391326,24.40974315,0,23.30498454,25.07284586,24.284991,0,21.84045504,23.60505489,23.31021779,0,23.12872658,23.95368555,22.41001137,0,24.22029069,23.83581899,22.36613077,0,25.09757402,24.55782954,23.7593542,0,24.09802442,23.9383648,22.87627276,0,24.73335874,23.8657714,25.34568444,0,25.8388596,24.21645124,24.80298394,0,24.75231832,24.06324762,24.65075191,0,24.18425778,23.42345069,25.21802351,0
Glyma.14G001200.1_S809_2,Control,24.26271987,23.93770013,24.3862334,23.85673556,24.58123119,24.0355237,25.32583383,23.67815191,24.10560842,23.82801754,25.00942009,23.21296796,24.4251287,24.38391182,24.44092472,23.9383687,24.77371569,24.39994902,24.16938353,24.16882721,24.72799653,24.58211747,25.03828809,24.30113522,24.90320364,24.43019419,25.63991714,22.55001114,24.80273639,24.78383087,24.75244709,23.92227941,25.45216537,24.78257321,25.31757093,0,24.56056025,24.45508053,24.75945368,24.47099865,24.56644576,24.17405632,25.07207838,24.04563129
Glyma.14G001200.1_S813_2,Control,24.26271987,23.93770013,24.3862334,23.85673556,24.58123119,24.0355237,25.32583383,23.67815191,24.10560842,23.82801754,25.00942009,23.21296796,24.4251287,24.38391182,24.44092472,23.9383687,24.77371569,24.39994902,24.16938353,24.16882721,24.72799653,24.58211747,25.03828809,24.30113522,24.90320364,24.43019419,25.63991714,23.7953858,24.80273639,24.78383087,24.75244709,23.92227941,25.45216537,24.78257321,25.31757093,0,24.56056025,24.45508053,24.75945368,24.47099865,24.56644576,24.17405632,25.07207838,24.04563129
Glyma.14G029100.1_S123_1,Control,24.47904246,24.61920068,25.05134163,0,24.26473758,24.7134812,25.21988349,0,24.27311302,24.76572967,24.53066276,0,23.99590564,25.07064096,25.46329949,0,23.80889817,24.34699297,24.60869403,0,24.55987898,24.46902797,24.97272087,0,24.34310675,24.42025722,24.89787149,0,24.69336786,24.68943863,25.52097591,0,24.45574342,24.38346325,25.50069516,0,24.83365087,24.87146315,25.42009119,0,23.58373953,24.68831963,24.58921676,0
Glyma.14G029100.1_S127_1,Control,25.23910609,25.58901396,25.93839094,24.5853331,24.95925853,25.63539526,25.77200026,24.34499437,24.49765711,25.49799983,25.32006634,24.38087907,25.2164728,24.7453848,25.39927366,24.18792883,25.0090078,25.25297987,25.54133769,23.96111432,24.72567826,24.85669307,25.46130993,23.64440279,25.37142522,25.68609288,24.87023153,24.17392993,25.12150258,25.22464677,26.06121334,24.17954401,25.25555422,24.45439142,25.73001916,24.25560363,25.78864511,25.91684932,25.49031995,24.64773251,24.62165495,24.68474643,24.95852272,23.39923128
Glyma.14G029100.1_S127_2,Control,23.40405597,24.05097752,24.20816189,0,22.29736114,24.30448516,24.49977514,0,22.37863989,24.14713301,24.03214232,0,23.01636482,23.0243502,24.11026952,0,23.3024342,24.07838817,24.5676237,0,22.77501137,23.46160663,23.71123632,0,23.48661527,24.22684212,23.66124226,21.79024265,23.18747501,23.40498041,24.39178965,21.99589847,23.77100054,23.16884216,23.66276033,22.38936628,23.29685268,24.01126249,24.13792563,0,23.23171023,23.65368904,23.7371881,0
Glyma.14G029100.1_S153_1,Control,25.08009099,25.38367493,25.5807003,0,25.58757685,24.97843901,25.53472425,0,24.1779286,25.33110705,25.39949239,0,24.76353784,24.79790292,24.94641454,0,24.30098671,24.79192724,26.04768926,0,24.24359569,24.26624114,25.26222294,0,24.68986889,24.66656922,24.67148108,0,24.74640018,25.22854153,25.72160651,0,24.53479739,24.14344326,25.13908608,0,25.33889901,25.96600692,25.29024611,0,24.19337995,24.20196883,24.14632569,0
Glyma.14G039900.1_T197_1,Control,25.71113514,26.26616751,25.0874132,25.19672808,25.4501462,25.56689836,25.42327455,25.40477672,25.86531467,26.31332656,24.97306526,25.59025148,25.79433737,26.19300522,25.46010656,25.35284436,26.29733075,25.51271875,26.31415272,25.75684699,25.43207486,25.47547881,25.64472734,25.49259759,25.55022666,25.77418563,25.07287777,25.67472523,25.65913295,26.51694452,25.30673964,25.65704173,25.48443218,26.28921668,25.32999268,25.5695997,26.10200657,26.64637305,25.35653422,25.82487856,25.64887034,25.07960704,25.21958972,24.91661835
Glyma.14G040700.1_S56_1,Control,26.28900187,26.11541078,0,26.49516594,26.11286276,25.73625379,0,26.47326688,25.80300647,26.51356056,0,27.2600124,26.45463743,25.38993393,0,26.21142438,26.43973343,25.68516369,0,25.87774887,26.21657125,25.30706884,0,26.00485378,26.18841811,25.61702546,0,26.13828824,25.7026954,26.10126992,0,25.3641163,26.20715851,25.55220712,0,25.8053962,25.52168416,25.6978028,0,25.9248181,26.96118342,26.14974101,0,26.63196282
Glyma.14G061100.1_S309_1,Control,29.9804174,30.69943136,31.05079129,0,29.86740017,31.22816163,31.56849106,0,32.51992254,31.13236109,30.97733483,0,29.72970838,31.206967,30.91580979,0,30.20089671,31.04846071,30.26860958,0,31.0502186,29.75878904,30.99872802,0,31.24622035,30.71710401,31.82033481,0,30.65295152,30.64157941,30.57431665,0,30.51379467,31.11280693,31.18404058,0,30.14481395,29.83589243,31.51254431,0,30.04616235,31.47677398,31.18044674,0
Glyma.14G078300.1_S3_1,Control,26.18966422,25.14463593,24.88595653,0,25.30573285,24.11827501,25.16663031,0,25.09569944,24.0243459,23.98877814,0,26.28832324,23.35141719,24.37988878,0,26.11651907,23.85537696,25.23241073,0,25.95082671,23.50885766,24.39005756,0,25.55317679,24.16052017,23.49297628,0,26.39086374,24.67771087,23.89267163,0,25.36722461,24.58494024,23.84189794,0,25.41682477,24.17582602,24.48416005,0,25.34356848,24.61187519,24.94940316,0
Glyma.14G095300.1_S76_1,Control,24.9789108,25.00939345,25.5653565,25.39259301,24.99864144,24.9506504,25.05201174,24.82823329,25.29719508,24.92166897,25.63849672,24.86096118,24.50951646,25.11339109,25.03554744,24.72407731,25.15857559,25.02098379,24.58398337,25.30265925,25.04060759,25.36403233,25.20784127,25.54764515,25.25787347,25.25335491,25.68107055,24.83405453,24.99626348,24.96647139,25.18340468,24.84032364,24.9593493,25.06897259,25.37092227,24.85576386,25.18220437,25.055451,25.07009327,25.12883731,25.01709397,25.15666152,25.32136534,24.801012
Glyma.14G216900.1_S421_1,Control,21.19071364,23.19754133,23.2505465,23.06211551,22.58709096,22.97799263,23.52991341,22.87316052,22.95223128,23.1548972,23.5391675,22.44204329,22.46297508,22.95787167,22.63842801,22.90061014,22.46174489,22.96543656,21.76113859,22.6099839,22.68137203,0,23.53287699,23.05743898,22.61855591,23.09595103,23.12032384,22.42380845,21.86454713,23.1941669,23.21883582,22.68467569,22.77432619,22.85885068,23.49989424,22.62613065,23.26494727,23.29968781,23.20273665,22.95181076,22.45575424,22.90089207,23.14378975,23.37755638
Glyma.15G010400.1_S163_1,Control,23.90522457,23.47242351,23.13722135,24.04687925,23.96595145,23.65994345,23.01838396,24.47368272,23.8059944,23.67572936,23.00728649,24.71952462,24.02456739,23.69529844,23.97392131,24.62841919,23.88864796,23.96202261,24.45754833,24.03454506,23.97305334,23.49125018,23.33970062,24.18362836,23.63776767,24.05745678,23.12094817,23.94244186,23.77236179,23.82217313,23.80933083,23.84211061,23.95979877,23.6991804,23.13127252,23.85915716,23.6279452,23.70107552,23.03246387,23.96451467,23.70168453,23.50294371,23.18087392,23.97114839
Glyma.15G013500.1_S12_1,Control,23.28990154,23.36022266,23.81962837,22.188996,21.1907871,23.38745359,23.39978186,22.18768385,0,23.30770849,23.67933633,22.68589911,23.10955182,23.23265356,23.45526659,22.56547478,23.48764165,23.77131083,22.68636234,22.00252688,23.02392618,23.2027479,23.4566677,22.10132851,23.18059631,23.18064866,24.49977114,23.28452027,23.43920638,23.27733703,23.37872734,23.45286119,23.35233629,23.63162745,22.69939659,23.27209175,23.0363274,23.55647518,23.39582213,23.46411521,23.33169398,24.11270357,24.07211173,22.66189601
Glyma.15G023600.1_S245_1,Control,25.30881861,25.22344514,25.21964233,0,25.04407591,25.08938877,25.20692278,0,24.12774058,24.81910225,24.95121256,0,24.84823004,25.20301232,24.46359615,0,25.69183464,24.53898768,23.85335531,0,25.45195314,24.88818238,25.19918793,0,25.3117072,25.21932648,24.94543002,0,25.84398662,24.93871795,24.75970767,0,25.88523041,25.72327969,24.82151549,0,25.51325075,25.55785553,25.50218471,0,25.01491452,25.32717086,25.510967,0
Glyma.15G026000.1_S67_1,Control,23.69650194,24.24846938,24.5106302,0,24.36577268,24.0672052,23.74533159,0,24.28395816,23.99673392,24.5865439,0,24.33106637,24.03066818,23.90620206,0,23.8146722,23.87797912,24.14372277,0,23.90684669,24.05058202,24.32163713,0,24.35857266,24.49500227,24.30632575,0,23.77345174,24.11508112,23.79516516,0,23.63581482,24.24027979,23.6688985,0,24.00244858,24.25817497,23.74603798,0,23.85768054,24.08171295,23.78849851,0
Glyma.15G042000.1_S571_1,Control,21.917178,21.00420168,21.35157983,21.68268786,21.7013465,21.29668836,21.81337069,21.71181875,21.33520723,20.92040903,21.75086561,22.12183048,21.72298626,20.82209679,0,21.81519555,21.8424176,21.81506317,21.50209209,21.34566772,21.47135264,21.2642987,20.68543909,21.20510912,21.69129789,21.23161812,20.77840735,20.80936765,21.50972834,20.80226899,21.35382866,20.48052613,22.03777425,20.40236656,21.55904018,0,21.94758872,21.16282217,20.69502842,21.23211669,21.91339467,21.4234675,20.97886894,21.17172883
Glyma.15G052400.1_T210_1,Control,21.30734737,24.09918206,23.81478134,23.8166692,23.82828098,23.49027815,23.91867987,24.5565375,0,23.84272479,23.462567,24.38446919,22.89375638,23.84246052,22.87074657,24.86489781,23.87154955,23.33578384,22.68696135,23.23048277,25.04232822,23.6418963,23.84917587,23.67710696,24.11635806,23.5145701,23.34562482,23.33088126,22.1995539,23.76088614,24.20715265,23.82127941,23.37075382,23.82591528,24.17251409,23.60432862,24.13322291,23.71541267,23.7035371,23.56969741,23.38049533,23.52693263,24.33321093,23.76463247
Glyma.15G074900.1_S59_1,Control,23.79088553,26.14693383,26.23507822,0,26.17054075,25.91729588,26.43404121,0,26.74956135,26.02708889,26.4648008,0,23.15415364,26.18499236,26.05244253,0,25.49283043,25.80566234,25.02366566,0,26.54296276,26.36289819,26.74547019,0,25.44377203,25.92287486,26.14912432,0,25.68623194,26.07304229,26.64648099,0,26.51953625,26.11845058,26.78929355,0,26.62841165,26.20332598,27.02677527,0,26.22177182,25.77969171,26.2059489,0
Glyma.15G100200.1_S150_1,Control,26.18003987,27.874643,27.65232389,26.95268084,26.4639732,27.31761038,27.82036328,0,0,27.56458603,27.39353656,22.55714941,26.36937631,27.8313708,26.86851913,21.74833366,26.55803356,27.15173752,26.30288066,0,26.18095687,27.21319046,27.17817095,26.90435939,26.45354171,27.47893874,27.12913878,27.40449461,26.80635737,27.77506071,27.27661434,27.46574332,0,27.72697503,27.64268688,22.15166912,27.11259064,28.01695264,27.33003605,27.53619623,26.28430469,27.26025461,27.67892556,22.68754785
Glyma.15G111600.1_S330_1,Control,21.00589906,19.37213274,19.79481705,21.05065526,21.46130676,20.36164188,19.7238194,21.31647047,20.08361172,20.5513089,0,21.4270871,21.42466098,20.47194315,20.35241691,0,21.31554914,20.79353764,21.08498058,20.86969484,21.81930514,20.67253868,0,21.04717501,20.77178024,20.0601061,0,20.71235557,21.19524064,20.00711338,0,20.92808774,20.59780453,20.39037571,20.32306124,20.99295232,21.44086298,20.42359707,20.09120714,21.20435477,21.40454793,20.46084735,20.11072205,21.33335924
Glyma.15G120300.1_S1363_1,Control,26.08040616,25.71077552,25.60861733,0,26.13983814,25.80102816,25.39987547,0,25.18754427,25.64793593,25.92862375,0,25.9034491,25.54131991,25.54540036,0,26.06827492,25.75099663,25.2546194,0,26.08042597,25.68238359,25.32622515,0,25.59949716,25.50611927,25.47663884,0,26.06630699,25.68328398,25.60089519,0,26.0124645,25.55174539,24.99698404,0,26.11274571,26.04196777,24.99667869,0,25.97465205,25.50763075,25.48410344,0
Glyma.15G120300.1_S1647_1,Control,25.53062169,25.09060086,25.26069172,0,25.41096662,25.22898722,25.55731022,0,24.91874816,24.95480266,25.3785585,0,25.32731784,25.7110338,25.28851422,0,25.54352162,25.44985795,25.01198033,0,25.22679636,25.19151955,24.90061726,0,25.09647481,24.75481671,25.50235091,0,25.66607783,24.98893297,25.02750121,0,25.32323885,24.93055301,24.75322849,0,25.29447589,25.23833988,25.28595544,0,25.31349545,25.70389241,25.79311799,0
Glyma.15G129300.1_S507_1,Control,24.0632451,0,27.60384859,26.32779866,26.82682749,26.99060172,27.5989905,27.66560867,25.98831068,26.79610166,26.86699075,27.53849609,27.26038237,27.73404615,26.16646008,28.00886359,25.53751881,0,25.19443787,26.33871668,27.11155976,27.21165129,27.27819821,26.69637942,26.5451317,26.95106403,26.92179243,26.20809739,24.69450314,27.08446274,27.31676212,27.11129602,25.99440138,27.51843276,27.38333388,26.91562205,27.54287102,26.68457399,27.46381608,26.83000188,26.23298076,27.14458614,0,26.82545306
Glyma.15G143800.1_S45_1,Control,24.49345693,25.25500672,25.4602221,25.29726672,24.88977631,24.82493751,25.28620692,24.95786829,24.10856119,25.0181751,25.31286737,24.86091346,24.25527677,23.90285553,24.84887626,24.70961601,24.38152178,23.74248291,23.95516013,24.8436465,24.87430786,24.61801077,25.15732751,25.48352347,24.64126841,24.8641646,24.70360118,24.74647438,24.53923036,24.68324614,25.02924376,24.87747737,24.70032945,24.93995939,25.09840657,24.84608313,25.07187156,25.30796926,25.06750323,25.06202611,24.14542522,24.5318935,25.34258469,25.3464736
Glyma.15G163700.1_S788_1,Control,26.58305479,26.11385991,26.35931118,26.70835465,26.32115399,26.29359703,26.00800165,26.23147089,25.91534137,26.09947227,26.18039162,26.46852594,26.2397768,26.05067475,26.23852542,26.39519427,26.32619364,25.67872806,25.34058205,26.73634165,26.23837626,26.42760941,26.15948259,26.87147664,26.46959217,26.12378456,26.27965292,26.80149982,26.39416437,26.02689664,26.23599646,26.2631557,26.07492531,25.84064214,26.06872137,26.46822974,26.17347416,26.20447214,26.00426795,26.84442298,26.31200346,26.31430569,26.17251629,26.12226845
Glyma.15G163700.1_S807_1,Control,26.12859602,25.39457934,25.41810561,26.13843542,26.06858994,25.34009634,25.65613322,26.4525552,25.96624626,25.47659151,25.21615521,26.6750499,26.33078903,25.9483088,25.90398138,26.71888932,25.88128893,25.7375375,26.0971623,25.93366047,26.66915184,25.76836716,25.34013498,26.25881558,25.67922606,25.12198561,25.67634814,25.93466966,25.89918942,25.73817176,25.70717416,25.89538227,25.99063578,25.41322774,25.84797034,25.89533813,25.98870829,25.41087699,25.67905325,25.94046552,25.77779919,25.77849252,25.39283897,26.36216507
Glyma.15G167500.1_S26_1,Control,22.90437034,24.53384856,25.38507455,23.87897096,24.14396243,24.73174206,25.04456642,23.97092057,24.11043709,24.75863271,25.21155921,23.8721803,22.91511346,24.59978355,24.41103717,23.72668167,22.76429276,24.61956011,24.23485359,23.78986329,23.33220477,25.15567131,24.66201654,24.50725036,23.45025733,24.84057829,25.09649287,23.91036725,22.91491452,24.42774494,25.0585921,24.02415283,23.44541818,24.46549976,24.48304048,24.02495637,24.04555176,24.81616828,24.57357997,24.18805995,23.41411192,25.07158179,25.3942532,23.85591152
Glyma.15G196800.1_S849_1,Control,25.65898178,26.20404058,25.90766038,26.02754656,25.76143695,25.75156907,26.17999275,26.1788871,25.66691077,25.96024706,26.48707408,26.35612147,26.08636977,25.73198263,25.73794033,25.96358209,25.76413631,26.19144401,25.59165439,25.86540007,25.32317437,26.23800895,25.75339739,25.82088318,25.94154764,25.83317161,26.27322078,25.64891221,25.66909049,25.95186063,26.1020629,25.46692063,26.0507167,25.67783875,26.12321172,25.68444104,25.98295138,26.0260487,25.90048014,26.05453968,25.9689829,25.53508755,25.73529433,26.13951979
Glyma.15G212800.1_S91_1,Control,23.45977405,22.92981366,22.50542181,22.99389555,23.37615968,22.90898367,22.63103436,0,0,23.09929513,22.69971641,23.20782872,23.45564253,23.21442929,22.84826294,23.79332585,23.21241611,23.38985314,23.17952848,23.28164906,23.08496866,23.19710223,22.77731334,23.21665514,22.94311039,22.78574266,22.52873243,23.15491265,23.32697191,22.75851759,22.50353817,23.13302534,22.57181233,23.10205564,22.49151769,23.25683907,23.39386027,23.14640077,22.60377161,23.3593288,23.28246926,22.86171593,22.84480727,23.13730537
Glyma.15G227600.1_T46_1,Control,24.27989184,23.6368688,23.59883337,0,24.18311277,23.7606116,24.13514884,0,24.30587473,23.77887201,24.15864888,0,24.12350049,23.90427739,23.83323497,0,24.09328381,24.04266647,23.65609067,0,23.73875435,24.12869987,23.53937624,0,24.26382844,23.97400894,24.23654761,0,24.17070541,23.9496444,23.55974173,0,24.52730072,23.82627892,24.07954013,0,24.10615606,23.8084963,23.95424633,0,23.9043035,23.92976905,23.96994907,0
Glyma.15G253700.1_T95_1,Control,26.00083294,25.62264974,25.49402243,25.75189372,25.45245992,25.43087225,25.67716682,25.74398257,25.53445172,25.31339201,25.97618285,26.27729857,26.27595182,25.46948334,25.20832235,25.32799588,25.44127193,25.4136809,25.24786915,25.44139986,25.06662688,25.3407687,24.34508977,25.16941103,25.93364553,25.38421106,24.90667582,25.19870285,25.9185455,25.34885754,25.65598621,25.28813058,25.81714205,25.18843686,25.11630693,25.11731968,25.57656875,25.64407883,25.14934289,25.37778505,25.64445539,25.74907348,25.89961701,25.92084731
Glyma.15G254100.1_S269_1,Control,25.87137127,26.45762138,24.64995079,24.23267756,25.25636833,25.73836381,25.05078014,24.86300301,25.95137183,26.19172742,24.76790234,25.02353923,25.67427268,26.19932875,25.02998278,24.90039485,25.90580952,25.65697714,24.64490703,25.52002918,25.38247187,26.02222261,25.66505347,25.31004902,25.40383638,25.82340229,25.0858727,25.6705558,25.47654999,26.36163492,25.19497826,25.96752867,25.70652174,26.34230577,25.08772889,25.36264205,25.70564617,26.61654685,25.43968031,25.95464165,25.63448821,25.6616054,24.58174164,24.37014529
